company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Mercure Kota Kinabalu City Centre,all.accor.com,+601548761881,"No 41, Jalan Gaya, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,310,https://all.accor.com/hotel/9416/index.en.shtml,,,General Manager,h9416@accor.com,+601548761881,11,HOT,4 Star,310,YES,+601548761881,mah_directory,YES,YES,,,,1078,MAH Directory,1,WhatsApp,36828,220,Not Started,,1B,4 Star | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ming Garden Hotel & Residences,minggardenhotel.com,+6088528888,"Lorong Ming Garden, Jalan Coastal, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,600,http://www.minggardenhotel.com,,,General Manager,enquire@mingggardenhotel.com,,7,WARM,3 Star,600,NO,,,YES,YES,,,,0704,MAH Directory,3,Email,48600,150,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Monocolo Boutique Hotel,monocolohotel.com,+6088277767,"No. 1, Mile 1.5, Jalan Tuaran, 88400, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88400,Hospitality,PROSPECT,64,https://www.monocolohotel.com/index.php,,,General Manager,info@monocolohotel.com,,11,HOT,3 Star,64,NO,,,YES,YES,,,,1618,MAH Directory,3,Email,5130,150,Not Started,,1C,3 Star | 64 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Mussah Poteh Resort,mussahpoteh.wordpress.com,,"P.O Box 115, Pulau Pom-Pom, 91308, Semporna, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91308,Hospitality,PROSPECT,32,https://mussahpoteh.wordpress.com/,,,General Manager,mussahpotehresort@gmail.com,,5,WARM,Others,32,NO,,,YES,YES,,,,1440,MAH Directory,3,Email,2700,150,Not Started,,1C,Email,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
My Inn Hotel,myinnhotel.com,+6089863388,"Lot 256 ~ 271, Bandar Sri Perdana, 91000, Lahad Datu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91000,Hospitality,PROSPECT,96,http://www.myinnhotel.com,,,General Manager,reservation@myinnhotel.com,,9,HOT,Others,96,NO,,,YES,YES,,,,0757,MAH Directory,3,Email,7560,150,Not Started,,1C,96 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
My Inn Hotel Tawau,myinnhotel.com,+6089756699,"TB 254 A/B, Block 25, Jalan Dunlop, 91000, Tawau, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91000,Hospitality,PROSPECT,68,http://myinnhotel.com,,,General Manager,info@myinnhotel.com,,8,HOT,1 Star,68,NO,,,YES,YES,,,,0785,MAH Directory,3,Email,5400,150,Not Started,,1C,68 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Nexus Resort & Spa Karambunai, Kota Kinabalu",nexusresort.com,+6088480888,"Off Jalan Sepangar Bay, Locked Bag 100, 88993, Kota Kinabalu, Sabah, Malaysia,",Petaling Jaya,Sabah,Malaysia,88993,Hospitality,PROSPECT,485,http://www.nexusresort.com,,,General Manager,info@nexusresort.com,,7,WARM,4 Star,485,NO,,,YES,YES,,,,0367,MAH Directory,3,Email,46980,180,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Oceania Hotel,oceaniahotel.com.my,+6088255818,"Lot 60-64, Lorong Ikan Juara 5, Sadong Jaya, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,70,http://www.oceaniahotel.com.my,,,General Manager,reservation@oceaniahotel.com.my,,11,HOT,3 Star,70,NO,,,YES,YES,,,,0940,MAH Directory,3,Email,5670,150,Not Started,,1C,3 Star | 70 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ormond Hotel Sandakan,,+60168304906,"Ground Floor, Sandakan Harbour Square, 90000, Sandakan, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,90000,Hospitality,PROSPECT,300,,,,General Manager,dave.julman@tunehotels.com,+60168304906,9,HOT,Others,300,YES,+60168304906,mah_directory,YES,YES,,,,1864,MAH Directory,1,WhatsApp,24300,150,Not Started,,1B,300 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pan Borneo Hotel Kota Kinabalu,panborneohotelkk.com,+6088327777,"One Place Mall, Lorong Putar 3, 88200, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88200,Hospitality,PROSPECT,320,http://www.panborneohotelkk.com,,,General Manager,enquiry@panborneohotelkk.com,,10,HOT,4 Star,320,NO,,,YES,YES,,,,1035,MAH Directory,3,Email,38016,220,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Perkasa Hotel Mt Kinabalu,perkasahotel.com.my,+6088889511,"WDT 11, Kundasang, 89809, Ranau, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,89809,Hospitality,PROSPECT,97,https://www.perkasahotel.com.my,,,General Manager,kundasang@perkasahotel.com.my,,9,HOT,Others,97,NO,,,YES,YES,,,,1807,MAH Directory,3,Email,7830,150,Not Started,,1C,97 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Prince Hotel,,+6089778989,"TB208 & TB209, Jalan Bunga Raya, Off Jalan Masjid, 91000, Tawau, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91000,Hospitality,PROSPECT,49,,,,General Manager,stanjaya@yahoo.com,,4,COLD,1 Star,49,NO,,,YES,YES,,,,0644,MAH Directory,3,Email,3780,150,Not Started,,1C,Email | Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Promenade Hotel,promenade.com.my,+6088265555,"No. 4, Lorong Api-Api 3, Api-Api Centre, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,451,http://www.promenade.com.my,,,General Manager,enquiry@promenade.com.my,,7,WARM,4 Star,451,NO,,,YES,YES,,,,0369,MAH Directory,3,Email,53460,220,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Promenade Hotel Apartments,promenadeapartment.com,+6088260888,"No. 4, Lorong Api-Api 3, Api-Api Centre, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,83,https://www.promenadeapartment.com,,,General Manager,admin@promenadeapartment.com.my,,8,HOT,2 Star,83,NO,,,YES,YES,,,,0517,MAH Directory,3,Email,6480,150,Not Started,,1C,83 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Raia Hotel Kota Kinabalu,raiahotels.com.my,+6088230777,"Jalan Sembulan, 88832, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88832,Hospitality,PROSPECT,108,http://raiahotels.com.my/,,,General Manager,rsvn.kk@raiahotels.com.my,,11,HOT,3 Star,108,NO,,,YES,YES,,,,1221,MAH Directory,3,Email,8640,150,Not Started,,1C,3 Star | 108 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sabah Hotel Sandakan,sabahhotel.com.my,+6089213299,"KM 1 Jalan Utara, 90703 , Sandakan, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,90703,Hospitality,PROSPECT,116,http://www.sabahhotel.com.my,,,General Manager,sales@sabahhotel.com.my,,11,HOT,4 Star,116,NO,,,YES,YES,,,,0101,MAH Directory,3,Email,13464,220,Not Started,,1C,4 Star | 116 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sabah International Convention Centre,siccsabah.com,+6088206000,"Tanjung Lipat, Jalan Tun Fuad Stephens, 88400, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88400,Hospitality,PROSPECT,50,https://www.siccsabah.com/,,,General Manager,sales@siccsabah.com,,5,WARM,Associate,,NO,,,YES,YES,,,,1703,MAH Directory,3,Email,8100,150,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sabah Oriental Hotel,sabahoriental.com.my,+6088258998,"Lorong Kemajuan, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,200,http://www.sabahoriental.com.my,,,General Manager,reservation@sabahoriental.com.my,,11,HOT,4 Star,200,NO,,,YES,YES,,,,0407,MAH Directory,3,Email,23760,220,Not Started,,1C,4 Star | 200 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sabah Tea Resort,sabahtea.com.my,+6088440882,"KM 18, Jalan Ranau-Sandakan, Kg. Nalapak, Sabah, 89300 , Ranau, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,89300,Hospitality,PROSPECT,45,http://www.sabahtea.com.my,,,General Manager,info@sabahtea.net,,6,WARM,Others,45,NO,,,YES,YES,,,,0957,MAH Directory,3,Email,3510,150,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sanbay Hotel,sanbay.com.my,+6089275000,"Mile 1 1/4, Jalan Leila, P.O. Box No. 211, 90702 , Sandakan, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,90702,Hospitality,PROSPECT,58,http://www.sanbay.com.my,,,General Manager,sanbay@po.jaring.my,,11,HOT,3 Star,58,NO,,,YES,YES,,,,0446,MAH Directory,3,Email,4590,150,Not Started,,1C,3 Star | 58 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sea Star Resort Semporna,facebook.com,+60138883331,"Kg Haji Labuan, 91308, Semporna, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91308,Hospitality,PROSPECT,12,https://www.facebook.com/SeaStarResorts/,,,General Manager,seastarresort@outlook.com,+60138883331,7,WARM,Others,12,YES,+60138883331,mah_directory,YES,YES,,,,1563,MAH Directory,2,WhatsApp,2700,150,Not Started,,1B,Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Seafest Hotel,seafesthotel.com,+6089782333,"Jalan Kastam, P.O. Box 125, 91038, Semporna, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91038,Hospitality,PROSPECT,143,http://www.seafesthotel.com,,,General Manager,info@seafesthotel.com,,11,HOT,3 Star,143,NO,,,YES,YES,,,,0439,MAH Directory,3,Email,11340,150,Not Started,,1C,3 Star | 143 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Seafest Regency,seafesthotel.com,+6089782888,"Jalan Kastam, Seafest Complex, 91308, Semporna, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91308,Hospitality,PROSPECT,132,https://seafesthotel.com/seafest-regency/,,,General Manager,info@seafestregency.com,,9,HOT,Others,132,NO,,,YES,YES,,,,1843,MAH Directory,3,Email,10530,150,Not Started,,1C,132 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sepilok Nature Resort,sipadan-resort.com,+6089535001,"2.5 km Sepilok Road, @ 22.5 km Labuk Road, PPM 255 Elodura, 90000, Sandakan, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,90000,Hospitality,PROSPECT,17,http://www.sipadan-resort.com,,,General Manager,sepilok@po.jaring.my,,8,HOT,3 Star,17,NO,,,YES,YES,,,,0395,MAH Directory,3,Email,2700,150,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Seven Hotel,,+6088734737,"Lot 8, Unit 4, Ground Floor, Grand Plaza Putatan, Putatan, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,32,,,,General Manager,sevenboutiquehotel@gmail.com,,4,COLD,2 Star,32,NO,,,YES,YES,,,,1050,MAH Directory,3,Email,2700,150,Not Started,,1C,Email | Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Shangri-La Rasa Ria,shangri-la.com,+6088792888,"Pantai Dalit, 89208, Tuaran, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,89208,Hospitality,PROSPECT,420,http://www.shangri-la.com,,,General Manager,rrr@shangri-la.com,,5,WARM,5 Star,420,NO,,,YES,YES,,,,0183,MAH Directory,3,Email,34020,150,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Shangri-La Tanjung Aru,shangri-la.com,+6088222800,"No. 20, Jalan Aru, Tanjung Aru, 88100, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88100,Hospitality,PROSPECT,492,http://www.shangri-la.com/tanjungaru,,,General Manager,tah@shangri-la.com,,5,WARM,5 Star,492,NO,,,YES,YES,,,,0370,MAH Directory,3,Email,39690,150,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sheraton Kota Kinabalu,,+6088286888,"Ground Floor, Wisma TP,, Mile 1 1/2, Jalan Tuaran, Lorong Tanah Permai,, 88400, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88400,Hospitality,PROSPECT,307,,,,General Manager,mhrs.bkikk.reservations@marriotthotels.com,,7,WARM,5 Star,307,NO,,,YES,YES,,,,1875,MAH Directory,3,Email,24839,150,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Shervinton Executive Boutique Hotel,shervintonhotel.com,+6089770000,"TB 224-227, Lot 1-4, Jalan Bunga, Fajar Complex, 91000, Tawau, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91000,Hospitality,PROSPECT,100,http://www.shervintonhotel.com,,,General Manager,shervinton@gmail.com,,11,HOT,3 Star,100,NO,,,YES,YES,,,,0855,MAH Directory,3,Email,8100,150,Not Started,,1C,3 Star | 100 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sipadan Pom Pom Resort & Tours,pompomisland.com,+6088484083,"Pulau Pom Pom, 91308, Semporna, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91308,Hospitality,PROSPECT,39,http://www.pompomisland.com,,,General Manager,info@pompomisland.com,,8,HOT,3 Star,39,NO,,,YES,YES,,,,0805,MAH Directory,3,Email,2970,150,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sky Hotel Kota Kinabalu,skyhotelkk.com,+6088943068,"Lorong Kemajuan Karamunsing, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,70,http://www.skyhotelkk.com,,,General Manager,info@skyhotelkk.com,,9,HOT,Others,70,NO,,,YES,YES,,,,0998,MAH Directory,3,Email,5670,150,Not Started,,1C,70 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Stanton City Hotel,stantoncityhotel.com,+60103630138,"Lot B (22-27)-4, Block B, Harbour City, Sembulan, Jalan Pantai Baru, 88100, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88100,Hospitality,PROSPECT,47,https://stantoncityhotel.com/,,,General Manager,stantoncityhotel@gmail.com,+60103630138,9,HOT,3 Star,47,YES,+60103630138,mah_directory,YES,YES,,,,1604,MAH Directory,1,WhatsApp,3780,150,Not Started,,1B,3 Star | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Stanton Hotel,stantonhotel.com.my,+6088335333,"No. 13. Lorong Karamunsing C, Jalan Karamunsing, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,37,https://stantonhotel.com.my/,,,General Manager,hotelstanton@gmail.com,,6,WARM,Others,37,NO,,,YES,YES,,,,1481,MAH Directory,3,Email,2970,150,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Sukau Rainforest Lodge,sukau.com,+6088438300,"Lot 1, Pusat Perindustrian Kolombong Jaya, Mile 5.5, Jalan Kolombong, 88450, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88450,Hospitality,PROSPECT,40,http://www.sukau.com,,,General Manager,info@borneoecotours.com,,8,HOT,4 Star,40,NO,,,YES,YES,,,,1391,MAH Directory,3,Email,4752,220,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Tabin Wildlife Resort,tabinwildlife.com.my,+6088267266,"Lot 11-1, 1st Floor, Lock A, Damai Point, Jalan Damai, 88300, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88300,Hospitality,PROSPECT,20,http://www.tabinwildlife.com.my,,,General Manager,enquiry@tabinwildlife.com.my,,8,HOT,3 Star,20,NO,,,YES,YES,,,,0750,MAH Directory,3,Email,2700,150,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Klagan Hotel,theklagan.com,+6088488908,"Unit 25-28, Ground Floor, 8th-10th Floor, Block D, Warisan Square,, Jalan Tun Fuad Stephen, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,208,http://www.theklagan.com,,,General Manager,enquiry@theklagan.com,,11,HOT,3 Star,208,NO,,,YES,YES,,,,0497,MAH Directory,3,Email,16740,150,Not Started,,1C,3 Star | 208 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Klagan Regency,theklaganregency.com,+6088529888,"TB-00-01, 1Borneo Hypermall, Jalan UMS, 88450, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88450,Hospitality,PROSPECT,269,http://www.theklaganregency.com/,,,General Manager,info@theklaganregency.com,,11,HOT,3 Star,269,NO,,,YES,YES,,,,1068,MAH Directory,3,Email,21600,150,Not Started,,1C,3 Star | 269 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Luma Hotel,thelumahotel.com,+6088286900,"Lot 2-5, Block A, Sutera Avenue, Jalan Sembulan, 88100, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88100,Hospitality,PROSPECT,115,https://www.thelumahotel.com/,,,General Manager,info@thelumahotel.com,,9,HOT,Others,115,NO,,,YES,YES,,,,1560,MAH Directory,3,Email,9180,150,Not Started,,1C,115 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Magellan Sutera Resort,suteraharbour.com.my,+6088318888,"Sutera Harbour Resort, No.1, Sutera Harbour Boulevard, 88100, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88100,Hospitality,PROSPECT,456,http://www.suteraharbour.com.my,,,General Manager,sutera@suteraharbour.com.my,,5,WARM,5 Star,456,NO,,,YES,YES,,,,0203,MAH Directory,3,Email,36720,150,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Majulan Hotel,themajulanhotel.com,+6088745028,"Jalan Pintas Penampang, ITCC Penampang, 89500, Penampang, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,89500,Hospitality,PROSPECT,163,https://themajulanhotel.com/,,,General Manager,themajulanhotel@gmail.com,,9,HOT,Others,163,NO,,,YES,YES,,,,1888,MAH Directory,3,Email,12960,150,Not Started,,1C,163 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Pacific Sutera,suteraharbour.com.my,+6088303002,"Sutera Harbour Resort, No.1, Sutera Harbour Boulevard, 88100, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88100,Hospitality,PROSPECT,500,http://www.suteraharbour.com.my,,,General Manager,sutera@suteraharbour.com.my,,5,WARM,5 Star,500,NO,,,YES,YES,,,,0440,MAH Directory,3,Email,40500,150,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Palace Hotel Kota Kinabalu,thepalacehotelkk.com,+6088217222,"No. 1, Jalan Tangki, Karamunsing, Locked Bag 78, 88997, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88997,Hospitality,PROSPECT,151,http://www.thepalacehotelkk.com,,,General Manager,tphkk@thepalacehotelkk.com,,11,HOT,4 Star,151,NO,,,YES,YES,,,,0092,MAH Directory,3,Email,17820,220,Not Started,,1C,4 Star | 151 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Pavilion Hotel,thepavilionhotel.com.my,+6089222626,"Block A3, Bandar Labuk Jaya, Mile 7, Labuk Road, 90000, Sandakan, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,90000,Hospitality,PROSPECT,88,http://www.thepavilionhotel.com.my,,,General Manager,email@thepavilionhotel.com.my,,11,HOT,3 Star,88,NO,,,YES,YES,,,,0775,MAH Directory,3,Email,7020,150,Not Started,,1C,3 Star | 88 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Reef Dive Resort & Tours,mataking.com,+6089770022,"TB212, Jalan Bunga, Fajar Complex, 91000, Tawau, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91000,Hospitality,PROSPECT,49,http://www.mataking.com,,,General Manager,sales@mataking.com,,8,HOT,4 Star,49,NO,,,YES,YES,,,,1040,MAH Directory,3,Email,5544,220,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Toojou Hotel,toojou.com,+6088534888,"No. 12, Jalan Masjid Lama, Bandaran Berjaya, 88000, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,63,http://www.toojou.com,,,General Manager,hello@toojou.com,,9,HOT,Others,63,NO,,,YES,YES,,,,1495,MAH Directory,3,Email,4859,150,Not Started,,1C,63 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Tune Hotel 1Borneo Kota Kinabalu,tunehotels.com,+6088447680,"Unit No.G-803, 1Borneo Hypermall, Jalan Sulaiman, 88450, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88450,Hospitality,PROSPECT,165,https://www.tunehotels.com/malaysia-hotels/1borneo-kota-kinabalu-sabah/,,,General Manager,frontdesk.1bkk@tunehotels.com,,8,HOT,1 Star,165,NO,,,YES,YES,,,,1154,MAH Directory,3,Email,13230,150,Not Started,,1C,165 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Unic Hotel,unichotelkk.com,+6088484778,"Block A, Lot 15 & 16, Warisan Square, 88000 , Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,33,http://www.unichotelkk.com,,,General Manager,unichotelkk@gmail.com,,6,WARM,Others,33,NO,,,YES,YES,,,,1292,MAH Directory,3,Email,2700,150,Not Started,,1C,Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Zara'S Boutique Hotel,zarasboutiquehotel.com,+6088488976,"Harbour City, Jalan Pantai Baru Sembilan, 88100, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88100,Hospitality,PROSPECT,118,http://www.zarasboutiquehotel.com,,,General Manager,zarasboutiquehotel@yahoo.com.my,,8,HOT,2 Star,118,NO,,,YES,YES,,,,0988,MAH Directory,3,Email,9450,150,Not Started,,1C,118 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Promenade Hotel Kota Kinabalu,promenade.com.my,+6088265555,"4, 3, Lorong Api - Api 1, Api-api Centre, 88000 Kota Kinabalu, Sabah",Kota Kinabalu,Sabah,Malaysia,88000,Hospitality,PROSPECT,50,http://www.promenade.com.my/,,,General Manager,,,4,COLD,,,NO,,,NO,YES,4.2,4492,https://maps.google.com/?cid=8617883145789905755,,Google Places,3,Phone,8100,150,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
