company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
Fairfield By Marriott Bintulu Paragon,fairfield.marriot.com,+6086851888,"No. 1, Old Airport Place, Bintulu Paragon, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,240,http://www.fairfield.marriot.com,,,General Manager,yukie.lee@fairfieldinn.com,,10,HOT,4 Star,240,NO,,,YES,YES,,,,1127,MAH Directory,3,Email,23327,180,Not Started,,1C,4 Star | 240 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fairfield By Marriott Chow Kit Kuala Lumpur,marriott.com,+60327777777,"No. 1 Jalan Datuk Hj Eusoff, Off Jalan Pahang, 50400, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50400,Hospitality,PROSPECT,186,https://www.marriott.com/en-us/hotels/kulfi-fairfield-kuala-lumpur-jalan-pahang,,,General Manager,fairfield.kualalumpur@fairfieldinn.com,,12,HOT,3 Star,186,NO,,,YES,YES,,,,1612,MAH Directory,2,Email,15840,160,Not Started,,1C,3 Star | 186 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Felda Residence Hot Springs,plantationresorts.com.my,+6054388801,"Sungai Klah, Perak, 35600, Sungkai, Perak, Malaysia,",Kuala Lumpur,Perak,Malaysia,35600,Hospitality,PROSPECT,73,http://www.plantationresorts.com.my,,,General Manager,resorts.prsb@felda.net.my,,10,HOT,3 Star,73,NO,,,YES,YES,,,,0597,MAH Directory,3,Email,6048,160,Not Started,,1C,3 Star | 73 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Felda Residence Kuala Terengganu,feldatravel.com.my,+6096321111,"Jalan Hiliran, 20300, Kuala Terengganu, Terengganu, Malaysia,",Kuala Terengganu,Terengganu,Malaysia,20300,Hospitality,PROSPECT,100,http://www.feldatravel.com.my,,,General Manager,inquiry.frkt@felda.net.my,,9,HOT,3 Star,100,NO,,,YES,YES,,,,0570,MAH Directory,3,Email,6480,120,Not Started,,1C,3 Star | 100 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Felda Residence Sahabat,plantationresorts.com.my,+6089811300,"Peti Surat No. 2, Pos Cenderawasih, 91150, Lahad Datu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,91150,Hospitality,PROSPECT,38,http://www.plantationresorts.com.my,,,General Manager,resorts.prsb@felda.net.my,,8,HOT,3 Star,38,NO,,,YES,YES,,,,0381,MAH Directory,3,Email,2970,150,Not Started,,1C,3 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Felda Residence Tanjung Leman,feldaresidences.com,+6077911155,"Lot PTD 144, Tanjung Leman, Mukim Tenggaroh, 86810, Mersing, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,86810,Hospitality,PROSPECT,91,https://www.feldaresidences.com/felda-residence-tanjung-leman/,,,General Manager,reservation.frtl@feldaresidences.com,,11,HOT,3 Star,91,NO,,,YES,YES,,,,0756,MAH Directory,3,Email,6318,130,Not Started,,1C,3 Star | 91 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Felda Residence Tekam,facebook.com,+6094718451,"Pusat Penyelidikan Pertanian Tun Razak, 26400, Bandar Jengka, Pahang, Malaysia,",Kuantan,Pahang,Malaysia,26400,Hospitality,PROSPECT,90,https://www.facebook.com/feldaresidencetekam/,,,General Manager,feldaresidencetekam@gmail.com,,9,HOT,3 Star,90,NO,,,YES,YES,,,,0242,MAH Directory,3,Email,5832,120,Not Started,,1C,3 Star | 90 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fifth Avenue Hotel,fifthavenuepenang.com,+6046847155,"No. 8, Lebuh Macallum, 10300, Georgetown, Penang, Malaysia,",George Town,Penang,Malaysia,10300,Hospitality,PROSPECT,241,https://fifthavenuepenang.com/,,,General Manager,admin@fifthavenuepenang.com,,9,HOT,Others,241,NO,,,YES,YES,,,,1847,MAH Directory,3,Email,15552,120,Not Started,,1C,241 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fives Hotel Johor Bahru City Centre,fiveshotel.com,+6072197777,"No. 45, Jalan Wong Ah Fook, 80000, Johor Bahru, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,80000,Hospitality,PROSPECT,243,https://www.fiveshotel.com/johor-bahru/,,,General Manager,reservation@fiveshotel.com,,11,HOT,3 Star,243,NO,,,YES,YES,,,,1581,MAH Directory,3,Email,16847,130,Not Started,,1C,3 Star | 243 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fives Hotel Meldrum,fiveshotel.com,+6072213388,"9N Jalan Tenteram, Bukit Meldrum, 80300, Johor Bahru, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,80300,Hospitality,PROSPECT,115,https://www.fiveshotel.com/meldrum/,,,General Manager,reservation_fm@fiveshotel.com,,9,HOT,Others,115,NO,,,YES,YES,,,,1765,MAH Directory,3,Email,7956,130,Not Started,,1C,115 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Flamingo By The Beach Penang,penang.flamingo.com.my,+6048927111,"Jalan Tanjung Bungah, 11200, Tanjong Bungah, Penang, Malaysia,",George Town,Penang,Malaysia,11200,Hospitality,PROSPECT,277,https://penang.flamingo.com.my/,,,General Manager,generalenquiries@flamingo.com.my,,11,HOT,4 Star,277,NO,,,YES,YES,,,,0112,MAH Directory,3,Email,26892,180,Not Started,,1C,4 Star | 277 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Flamingo Hotel By The Lake Kuala Lumpur,flamingo.com.my,+60342563288,"No. 5, Tasik Ampang, Jalan Hulu Kelang, 68000, Ampang, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,68000,Hospitality,PROSPECT,228,http://www.flamingo.com.my,,,General Manager,sales@flamingo.com.my,,12,HOT,3 Star,228,NO,,,YES,YES,,,,0557,MAH Directory,2,Email,14688,120,Not Started,,1C,3 Star | 228 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Flemington Hotel,flemingtonhotel.com.my,+6058207777,"No.1, Jalan Samanea Saman, 34000, Taiping, Perak, Malaysia,",Ipoh,Perak,Malaysia,34000,Hospitality,PROSPECT,116,http://www.flemingtonhotel.com.my,,,General Manager,info@flemingtonhotel.com.my,,8,HOT,Others,116,NO,,,YES,YES,,,,0762,MAH Directory,3,Email,7344,120,Not Started,,1C,116 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Forest City Marina Hotel,fcmarinahotel.com,,"Jalan Forest City 1, Pulau Satu, Gelang Patah, 81550, Johor Bahru, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,81550,Hospitality,PROSPECT,283,https://fcmarinahotel.com/,,,General Manager,forestcityhotel@countrygarden.com.my,,8,HOT,5 Star,283,NO,,,YES,YES,,,,1172,MAH Directory,3,Email,19656,130,Not Started,,1C,5 Star | 283 rooms | Email,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Four Points By Sheraton Desaru,marriott.com,+6078328888,"Jalan Kempas 2, Taman Desaru Utama, 81930, Bandar Penawar, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,81930,Hospitality,PROSPECT,311,http://www.marriott.com/jhbfp,,,General Manager,general.jhbfp@fourpoints.com,,10,HOT,4 Star,311,NO,,,YES,YES,,,,1314,MAH Directory,3,Email,33480,200,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Four Points By Sheraton Johor Bahru,amansarihotels.com,+6073817070,"Jalan Persiaran Seri Alam, Bandar Seri Alam, 81750, Masai, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,81750,Hospitality,PROSPECT,150,http://www.amansarihotels.com,,,General Manager,info@skshospitality.com.my,,11,HOT,4 Star,150,NO,,,YES,YES,,,,0708,MAH Directory,3,Email,16200,200,Not Started,,1C,4 Star | 150 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Four Points By Sheraton Kuala Lumpur City Centre,marriott.com,+60321622233,"Corner Of Jalan Sultan Smail & Jalan Ampang, 50450, Wilayah Persekutuan, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,513,https://www.marriott.com/en-us/hotels/kulfk-four-points-kuala-lumpur-city-centre/overview/,,,General Manager,zakaria.omar@marriott.com,,8,HOT,4 Star,513,NO,,,YES,YES,,,,1697,MAH Directory,2,Email,68850,250,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Four Points By Sheraton Kuala Lumpur, Chinatown",marriott.com,+60320357333,"No. 2, Jalan Balai Polis, 5000, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,,Hospitality,PROSPECT,318,https://www.marriott.com/en-us/hotels/kulfc-four-points-kuala-lumpur-chinatown,,,General Manager,huihoon.tan@fourpoints.com,,11,HOT,4 Star,318,NO,,,YES,YES,,,,1472,MAH Directory,2,Email,42750,250,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Four Points By Sheraton Puchong,fourpointspuchong.com,+60358918888,"1201, Tower 3, Puchong Financial Corporate Center (PFCC), Jalan Puteri 1/2, Bandar Puteri, 47100, Puchong, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,47100,Hospitality,PROSPECT,249,http://www.fourpointspuchong.com,,,General Manager,fourpoints.puchong@fourpoints.com,,12,HOT,4 Star,249,NO,,,YES,YES,,,,1028,MAH Directory,2,Email,23976,180,Not Started,,1C,4 Star | 249 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Four Seasons Hotel Kuala Lumpur,fourseasons.com,+60320265085,"145, Jalan Ampang, 50450, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,50450,Hospitality,PROSPECT,209,http://www.fourseasons.com,,,General Manager,,,9,HOT,5 Star,209,NO,,,NO,YES,,,,1311,MAH Directory,2,Phone,17855,160,Not Started,,1D,5 Star | 209 rooms | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fox Hotels Glenmarie Shah Alam,discoverasr.com,+60350351728,"The GLENZ, East, Level 8, Pusat Komersil Vestland, 6,, Jalan Juruanalisis U1/35, Seksyen U1,, 40150, Shah Alam, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,40150,Hospitality,PROSPECT,117,https://www.discoverasr.com/en/fox-hotels/malaysia/fox-hotel-glenmarie-shah-alam,,,General Manager,enquiry.kualalumpur@the-ascott.com,,12,HOT,4 Star,117,NO,,,YES,YES,,,,1769,MAH Directory,2,Email,11340,180,Not Started,,1C,4 Star | 117 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fox Lite Hotel Dpulze Cyberjaya By Ascott,discoverasr.com,+60383209920,"DPULZE Shopping Centre, Lingkaran Cyber Point Timur, Cyber 12, 63000, Cyberjaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,63000,Hospitality,PROSPECT,162,https://www.discoverasr.com/en/fox-lite/malaysia/fox-lite-hotel-dpulze-cyberjaya,,,General Manager,fo.fcjm@the-ascott.com,,10,HOT,Others,162,NO,,,YES,YES,,,,1801,MAH Directory,2,Email,10367,120,Not Started,,1C,162 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fraser Place Puteri Harbour,frasershospitality.com,+6075308888,"Residensi & Hotel Marina, Persiaran Tanjung, Pangkalan Puteri, 79000, Iskandar Puteri, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,79000,Hospitality,PROSPECT,297,https://www.frasershospitality.com/en/malaysia/johor/fraser-place-puteri-harbour/,,,General Manager,admin.puteriharbourjohor@frasershospitality.com,,11,HOT,4 Star,297,NO,,,YES,YES,,,,1362,MAH Directory,3,Email,32040,200,Not Started,,1C,4 Star | 297 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Frazel Inn,frazelinn.com,+6057176268,"No. 1, Lintang Bestari 1, Pusat Bandar Fasa 2, 34200, Parit Buntar, Perak, Malaysia,",Ipoh,Perak,Malaysia,34200,Hospitality,PROSPECT,82,https://www.frazelinn.com/,,,General Manager,reservations@frazelinn.com,,8,HOT,Others,82,NO,,,YES,YES,,,,1386,MAH Directory,3,Email,5183,120,Not Started,,1C,82 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Fu Hotel,fuhotel.com.my,+6045021088,"No. 53, Lorong Setia Sentral 1, Pusat Perniagaan Setia Sentral, 14000, Bukit Mertajam, Penang, Malaysia,",George Town,Penang,Malaysia,14000,Hospitality,PROSPECT,109,https://www.fuhotel.com.my/,,,General Manager,hello@fuhotel.com.my,,9,HOT,Others,109,NO,,,YES,YES,,,,1615,MAH Directory,3,Email,6911,120,Not Started,,1C,109 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Furama Bukit Bintang,furama.com,+60327888888,"136, Jalan Changkat Thambi Dollah, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,433,http://www.furama.com,,,General Manager,bukitbintang@furama.com,,8,HOT,4 Star,433,NO,,,YES,YES,,,,0705,MAH Directory,2,Email,58049,250,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
G Hotel Gurney,ghotel.com.my,+6042380000,"168 A, Persiaran Gurney, 10250, Gurney, Penang, Malaysia,",George Town,Penang,Malaysia,10250,Hospitality,PROSPECT,312,http://www.ghotel.com.my,,,General Manager,g4u@ghotel.com.my,,8,HOT,5 Star,312,NO,,,YES,YES,,,,0508,MAH Directory,3,Email,20088,120,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
G Hotel Kelawai,ghotel.com.my,+6042190000,"No. 2, Persiaran Maktab, 10250, George Town, Penang, Malaysia,",George Town,Penang,Malaysia,10250,Hospitality,PROSPECT,208,http://www.ghotel.com.my,,,General Manager,g4u@ghotel.com.my,,9,HOT,5 Star,208,NO,,,YES,YES,,,,1032,MAH Directory,3,Email,13392,120,Not Started,,1C,5 Star | 208 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
G5 Hotel & Serviced Apartment,,+6073389999,"G-01, Bangunan Duta impian, No.14 Jalan Dato Abdullah Tahir, 80050, Johor Bahru, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,80050,Hospitality,PROSPECT,64,,,,General Manager,reservation@g5hotel.com.my.my,,10,HOT,3 Star,64,NO,,,YES,YES,,,,1134,MAH Directory,3,Email,4446,130,Not Started,,1C,3 Star | 64 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Gaya Centre Hotel,gayacentre.com,+6088245567,"Jalan Tun Fuad Stephens, P.O Box 13751, 88843, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,13751,Hospitality,PROSPECT,256,http://www.gayacentre.com,,,General Manager,reservation@gayacentre.com,,11,HOT,3 Star,256,NO,,,YES,YES,,,,0715,MAH Directory,3,Email,20520,150,Not Started,,1C,3 Star | 256 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Gbw Hotel,gbwhotel.com.my,+6072216666,"No. 9R, Jalan Bukit Meldrum, 80300, Johor Bahru, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,80300,Hospitality,PROSPECT,222,http://www.gbwhotel.com.my/,,,General Manager,info@gbwhotel.com.my,,11,HOT,3 Star,222,NO,,,YES,YES,,,,0205,MAH Directory,3,Email,15444,130,Not Started,,1C,3 Star | 222 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Geno Hotel,genohotel.com,+60380232666,"Jalan Subang Mas, Taman Subang Mas, 47620, Subang Jaya, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,47620,Hospitality,PROSPECT,244,http://genohotel.com,,,General Manager,info@genohotel.com,,12,HOT,4 Star,244,NO,,,YES,YES,,,,1123,MAH Directory,2,Email,23652,180,Not Started,,1C,4 Star | 244 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Geo Resort & Hotel,georesort.my,+60392130838,"PT21075, Jalan Permai 2, Genting Permai Avenue, 69000, Bentong, Pahang, Malaysia,",Kuantan,Pahang,Malaysia,69000,Hospitality,PROSPECT,252,https://www.georesort.my/,,,General Manager,reservation@georesort.my,,9,HOT,4 Star,252,NO,,,YES,YES,,,,1578,MAH Directory,3,Email,24300,180,Not Started,,1C,4 Star | 252 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Glory Beach Resort,glorybeachresort.com,+6066516888,"Batu 2, Jalan Seremban, Tanjung Gemok, 71000, Port Dickson, Negeri Sembilan, Malaysia,",Seremban,Negeri Sembilan,Malaysia,71000,Hospitality,PROSPECT,200,http://www.glorybeachresort.com,,,General Manager,info@glorybeachresort.com,,9,HOT,3 Star,200,NO,,,YES,YES,,,,0323,MAH Directory,3,Email,12960,120,Not Started,,1C,3 Star | 200 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Golden Hotel,goldenhotel.com.my,+6088221669,"No. 1, Lorong 14, Jalan Kg. Semulan, 88100, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88100,Hospitality,PROSPECT,71,https://www.goldenhotel.com.my,,,General Manager,info@goldenhotel.com.my,,11,HOT,3 Star,71,NO,,,YES,YES,,,,1571,MAH Directory,3,Email,5670,150,Not Started,,1C,3 Star | 71 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Golden Palm Tree Malaysia,,+60331823600,"No. 67, Jalan Pantai Bagan Lalang, Kg. Bagan Lalang, 43950, Sg. Pelek, Selangor, Malaysia,",Petaling Jaya,Selangor,Malaysia,43950,Hospitality,PROSPECT,392,,,,General Manager,hello@goldenpalmtree.com,,8,HOT,5 Star,392,NO,,,YES,YES,,,,0628,MAH Directory,2,Email,25272,120,Not Started,,1C,5 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Golden Roof Hotel Ipoh,goldenroofhotel.com,+6053128588,"No. 2, Jalan Ampang Baru 6A, Pusat Perdagangan Ampang Baru, 31400, Ipoh, Perak, Malaysia,",Ipoh,Perak,Malaysia,31400,Hospitality,PROSPECT,80,http://www.goldenroofhotel.com,,,General Manager,enquiry@goldenroofhotel.com,,8,HOT,Orchid,80,NO,,,YES,YES,,,,0919,MAH Directory,3,Email,5183,120,Not Started,,1C,80 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Goldenbay Hotel Bintulu,goldenbayhotel.my,+6086311113,"Lot 3493, Bintulu Town, Jalan Tun Razak, 97000, Bintulu, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,97000,Hospitality,PROSPECT,113,http://www.goldenbayhotel.my,,,General Manager,info@goldenbayhotel.my,,10,HOT,3 Star,113,NO,,,YES,YES,,,,1258,MAH Directory,3,Email,7128,120,Not Started,,1C,3 Star | 113 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Goodhope Hotel Skudai,goodhopehotel.com.my,+6075572828,"No. 1, Jalan Ronggeng 5, Taman Skudai Baru, 81300, Skudai, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,81300,Hospitality,PROSPECT,180,http://www.goodhopehotel.com.my,,,General Manager,ghjb@goodhopehotel.com.my,,11,HOT,3 Star,180,NO,,,YES,YES,,,,0415,MAH Directory,3,Email,12636,130,Not Started,,1C,3 Star | 180 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Alora Hotel,grandalorahotel.com,+6047708888,"No. 888, Persiaran Bandar Baru, Mergong, Lebuhraya Sultanah Bahiyah, 05150, Alor Setar, Kedah, Malaysia,",Langkawi,Kedah,Malaysia,05150,Hospitality,PROSPECT,235,http://www.grandalorahotel.com,,,General Manager,info@grandalorahotel.com,,9,HOT,4 Star,235,NO,,,YES,YES,,,,0974,MAH Directory,3,Email,22680,180,Not Started,,1C,4 Star | 235 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Darulmakmur Hotel,gdmhotel.com.my,+6095118888,"Lot 5 & 10, Lorong Gambut Off Jalan Beserah, 25300, Kuantan, Pahang, Malaysia,",Kuantan,Pahang,Malaysia,25300,Hospitality,PROSPECT,204,http://www.gdmhotel.com.my,,,General Manager,reservation@gdmhotel.com.my,,9,HOT,4 Star,204,NO,,,YES,YES,,,,0233,MAH Directory,3,Email,19764,180,Not Started,,1C,4 Star | 204 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Inhotel,grandinhotel.my,+60196132988,"G22, 6th-17th Floor, Inanam Mall, Jalan Nounton, Inanam, 88450, Kota Kinabalu, Sabah, Malaysia,",Kota Kinabalu,Sabah,Malaysia,88450,Hospitality,PROSPECT,203,https://grandinhotel.my,,,General Manager,info@grandinhotel.my,+60196132988,10,HOT,Others,203,YES,+60196132988,mah_directory,YES,YES,,,,1788,MAH Directory,1,WhatsApp,16200,150,Not Started,,1B,203 rooms | Email | WhatsApp,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Kampar Hotel,grandkamparhotel.com.my,+6054662111,"No. 2188, Jalan Timah, Bandar Baru Kampar, Perak, 31900, Kampar, Perak, Malaysia,",Ipoh,Perak,Malaysia,31900,Hospitality,PROSPECT,155,http://www.grandkamparhotel.com.my,,,General Manager,inquiry@grandkamparhotel.com.my,,10,HOT,3 Star,155,NO,,,YES,YES,,,,0465,MAH Directory,3,Email,9936,120,Not Started,,1C,3 Star | 155 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Margherita Hotel,grandmargherita.com,+6082423111,"Jalan Tunku Abdul Rahman, 93100, Kuching, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,288,http://www.grandmargherita.com,,,General Manager,contact@rmh.my,,10,HOT,3 Star,288,NO,,,YES,YES,,,,0031,MAH Directory,3,Email,18576,120,Not Started,,1C,3 Star | 288 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Mercure Kuala Lumpur Bukit Bintang,all.accor.com,+60321413333,"117, Jalan Pudu, 55100, Kuala Lumpur, Kuala Lumpur, Malaysia,",Kuala Lumpur,Kuala Lumpur,Malaysia,55100,Hospitality,PROSPECT,325,https://all.accor.com/a/en.html,,,General Manager,hc3m1@accor.com,,11,HOT,4 Star,325,NO,,,YES,YES,,,,1404,MAH Directory,2,Email,43650,250,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Palace Hotel,grandpalacehotel.com.my,+6085428888,"Lot 638, Block 7, MCLD, Pelita Commercial Centre, 2 km Jalan Miri - Pujut, P.O. Box 1525, 98009, Miri, Sarawak, Malaysia,",Kuching,Sarawak,Malaysia,98009,Hospitality,PROSPECT,125,http://www.grandpalacehotel.com.my,,,General Manager,info@grandpalacehotel.com.my,,10,HOT,4 Star,125,NO,,,YES,YES,,,,0298,MAH Directory,3,Email,11988,180,Not Started,,1C,4 Star | 125 rooms | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Paragon Hotel,grandparagonhotel.com.my,+6072685222,"Level 10, No. 18, Jalan Harimau, Taman Century, 80250, Johor Bahru, Johor, Malaysia,",Johor Bahru,Johor,Malaysia,80250,Hospitality,PROSPECT,336,http://www.grandparagonhotel.com.my,,,General Manager,info@grandparagonhotel.com.my,,10,HOT,4 Star,336,NO,,,YES,YES,,,,0598,MAH Directory,3,Email,36000,200,Not Started,,1C,4 Star | Email | Phone,2026-03-26,marketingqualifiedlead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
